wavelength_nm,intensity
380.0,0.04
380.63439065108514,0.04031466065592974
381.2687813021703,0.04062918283009198
381.9031719532554,0.04094342810171675
382.53756260434056,0.04125725818152788
383.1719532554257,0.04157053604377698
383.80634390651085,0.041883198038083165
384.440734557596,0.042198145080199145
385.07512520868113,0.04258944666663221
385.70951585976627,0.044122220136214564
386.3439065108514,0.055527387508671984
386.97829716193655,0.11505892066512981
387.6126878130217,0.29541035464051985
388.24707846410683,0.5820778070822961
388.881469115192,0.7441941414030586
389.5158597662771,0.5985265106084183
390.15025041736226,0.3116577919033117
390.7846410684474,0.12338199180847827
391.41903171953254,0.05946130501295275
392.0534223706177,0.04733290708421834
392.6878130217028,0.04621034784908013
393.32220367278796,0.046400657383934736
393.9565943238731,0.04667995862120735
394.59098497495825,0.0469601298970614
395.2253756260434,0.04723733295753711
395.85976627712853,0.04751135230460702
396.49415692821367,0.04778206592777328
397.1285475792988,0.04804935467336753
397.76293823038395,0.04831310090786991
398.3973288814691,0.04857318855688675
399.03171953255423,0.04882950315616359
399.6661101836394,0.04908193190196053
400.3005008347245,0.04933036370069698
400.93489148580966,0.049574689217843866
401.5692821368948,0.04981480092604158
402.20367278797994,0.05005059315242265
402.8380634390651,0.050281962125118235
403.4724540901502,0.050508806018928
404.10684474123536,0.05073102500013329
404.74123539232056,0.05094852127043377
405.3756260434057,0.05116119910998834
406.01001669449084,0.051368964919541404
406.644407345576,0.0515717272616157
407.2787979966611,0.05176939690075384
407.91318864774627,0.05196188684279077
408.5475792988314,0.052149112373139725
409.18196994991655,0.052330991094075054
409.8163606010017,0.05250744296099537
410.45075125208683,0.05267839031765104
411.085141903172,0.05284375793032066
411.7195325542571,0.05300347302092127
412.35392320534226,0.05315746529903791
412.9883138564274,0.053305666992858394
413.62270450751254,0.05344801287899953
414.2570951585977,0.05358444031121189
414.8914858096828,0.053714889247950336
415.52587646076796,0.05383930227879827
416.1602671118531,0.053957624649733804
416.79465776293824,0.05406980428722702
417.4290484140234,0.05417579182115743
418.0634390651085,0.05427554060654169
418.69782971619367,0.05436900674406203
419.3322203672788,0.05445614909938629
419.96661101836395,0.05453692932127106
420.6010016694491,0.05461131185844004
421.23539232053423,0.05467926397523008
421.8697829716194,0.054740755765998184
422.5041736227045,0.05479576016828285
423.13856427378965,0.05484425297471428
423.7729549248748,0.054886212843668
424.40734557595994,0.054921621308657284
425.0417362270451,0.05495046278646026
425.6761268781302,0.05497272458397799
426.31051752921536,0.05498839690382079
426.9449081803005,0.05499747284861996
427.57929883138564,0.05499994842406335
428.2136894824708,0.05499582254065326
428.8480801335559,0.054985097014185906
429.48247078464107,0.05496777656495229
430.1168614357262,0.054943868815660823
430.75125208681135,0.05491338428808257
431.3856427378965,0.05487633639842061
432.02003338898163,0.054832741451405625
432.6544240400668,0.054782618633120186
433.2888146911519,0.05472599000255498
433.92320534223705,0.05466288048190066
434.5575959933222,0.05459331784557966
435.19198664440734,0.05451733270802267
435.8263772954925,0.05443495851019527
436.4607679465776,0.054346231504880625
437.09515859766276,0.05425119074072552
437.7295492487479,0.054149878045113925
438.36393989983304,0.05404233800886187
438.9983305509182,0.053928618089335745
439.6327212020033,0.05380877222193268
440.26711185308847,0.05368294089974835
440.9015025041736,0.05355266002176156
441.53589315525875,0.05343657466628108
442.1702838063439,0.053507239288590594
442.80467445742903,0.05493594547759606
443.43906510851417,0.06344376674359184
444.07345575959937,0.09852223300523226
444.7078464106845,0.20346135594867615
445.34223706176965,0.42870952978986043
445.9766277128548,0.7620149259406257
446.61101836393993,1.0644669061074647
447.2454090150251,1.1438680767031777
447.8797996661102,0.9423459031080464
448.51419031719536,0.6008210177970827
449.1485809682805,0.307498308178745
449.78297161936564,0.14145414738782952
450.4173622704508,0.07498761717312871
451.0517529215359,0.055534368219271796
451.68614357262106,0.05119337273616034
452.3205342237062,0.050309964761008005
452.95492487479135,0.049999504105049636
453.5893155258765,0.04975566494401567
454.2237061769616,0.04951402319829328
454.85809682804677,0.049268637397611476
455.4924874791319,0.04901919514570872
456.12687813021705,0.04876578442812649
456.7612687813022,0.04850851592478804
457.39565943238733,0.04824750283460433
458.0300500834725,0.04798286002857547
458.6644407345576,0.047714703975666004
459.29883138564276,0.04744315269102491
459.9332220367279,0.0471683256840386
460.56761268781304,0.04689034390573482
461.2020033388982,0.04660932969555235
461.8363939899833,0.046325406727499456
462.47078464106846,0.0460386999557252
463.1051752921536,0.04574933555952724
463.73956594323874,0.04545744088782045
464.3739565943239,0.045163144403090896
465.008347245409,0.0448665756248817
465.64273789649417,0.04456786508098357
466.2771285475793,0.044267145860885954
466.91151919866445,0.0439647206854569
467.5459098497496,0.04367012002444481
468.18030050083473,0.043653458526524344
468.8146911519199,0.0478598900644233
469.449081803005,0.08402087642313631
470.08347245409016,0.2312354028931773
470.7178631051753,0.5025544783558703
471.35225375626044,0.6405265097734149
471.9866444073456,0.4566196837051696
472.6210350584307,0.19465481754643305
473.25542570951586,0.07112022140033808
473.889816360601,0.04373085419657617
474.52420701168614,0.04041425396056901
475.1585976627713,0.03992665664193951
475.7929883138564,0.039606775302170126
476.42737896494157,0.039292225208891016
477.0617696160267,0.038978070060197045
477.69616026711185,0.03866436537643318
478.330550918197,0.038351248507077
478.96494156928213,0.03803885725123299
479.5993322203673,0.037727329091900776
480.2337228714524,0.03741680113224013
480.86811352253756,0.03710741003522419
481.5025041736227,0.036799291963494254
482.13689482470784,0.036492582519434734
482.771285475793,0.03618741668549475
483.4056761268781,0.03588392876478251
484.04006677796326,0.03558225232195866
484.6744574290484,0.03528252012445468
485.30884808013354,0.03498486408404205
485.9432387312187,0.03468941519877808
486.5776293823038,0.0343963034953538
